feature_name,importance,cumulative_importance
CYSLTR1_10800,0.06725535400679931,0.06725535400679931
FPR2_2358,0.04566385837531897,0.11291921238211829
NLRX1_79671,0.04245951854696074,0.15537873092907903
LRRC8A_56262,0.03290042731706818,0.18827915824614722
CLEC18B_497190,0.030800668849956123,0.21907982709610335
NLRC4_58484,0.028271660379372586,0.24735148747547595
EFCAB2_84288,0.022243515852379447,0.2695950033278554
MFSD11_79157,0.022193336513471065,0.29178833984132646
CRTC1_23373,0.021377346247169568,0.31316568608849604
NANOS1_340719,0.020929650031488622,0.33409533611998465
EHD4_30844,0.020495384250455998,0.35459072037044065
HHAT_55733,0.01982491332887797,0.37441563369931863
DPH3_285381,0.01626343752038269,0.3906790712197013
SCN4A_6329,0.015256353366716435,0.40593542458641774
ADAM15_8751,0.013499210783852751,0.4194346353702705
CD1D_912,0.01333516966319828,0.43276980503346874
SH3RF2_153769,0.013269443141583572,0.4460392481750523
NECTIN1_5818,0.012652562364713009,0.4586918105397653
RBM39_9584,0.012428246999305295,0.4711200575390706
MRPS5_64969,0.012215010071773296,0.4833350676108439
ATG4D_84971,0.012160466297398215,0.4954955339082421
ARMC9_80210,0.01170849824906501,0.5072040321573071
H2AC20_8338,0.01151960188278315,0.5187236340400903
PANX1_24145,0.010782833317788785,0.529506467357879
BFSP1_631,0.010573118696280734,0.5400795860541597
GANC_2595,0.010551497473953982,0.5506310835281137
GUCA2B_2981,0.009962035942190329,0.5605931194703041
SNORA21_619505,0.009584335236192178,0.5701774547064963
BACH1_571,0.009382089750292545,0.5795595444567888
STAT3_6774,0.009121132538881119,0.58868067699567
SERPINB2_5055,0.009025649216550444,0.5977063262122204
ZNF654_55279,0.008940960027674522,0.606647286239895
ZFP62_643836,0.008811262944643898,0.6154585491845388
GRM8_2918,0.008768126187468559,0.6242266753720074
ELOF1_84337,0.007463249608276391,0.6316899249802838
SLCO1C1_53919,0.007100461312378435,0.6387903862926622
TMEM116_89894,0.006970749495166704,0.6457611357878289
LOC253724_253724,0.006799215425692463,0.6525603512135214
COPS9_150678,0.006581624870211349,0.6591419760837327
LOC100134368_100134368,0.006505245523938561,0.6656472216076713
UAP1_6675,0.006379034367620311,0.6720262559752916
SLFN5_162394,0.00637701750007206,0.6784032734753637
AMZ2P1_201283,0.006371263663925439,0.6847745371392892
ZNF17_7565,0.00632895536684609,0.6911034925061352
DKK1_22943,0.0063166458506827864,0.697420138356818
LOC285593_285593,0.00628580979623321,0.7037059481530512
MVB12A_93343,0.0061787717159529085,0.7098847198690041
ATP6V1G2_534,0.0061682172188942536,0.7160529370878984
PTPRF_5792,0.006129691208629166,0.7221826282965276
MMAB_326625,0.006113307548979987,0.7282959358455076
RTN4RL2_349667,0.005969510587830214,0.7342654464333378
TLR1_7096,0.005919502759081475,0.7401849491924193
ZNF501_115560,0.005862405502534663,0.746047354694954
PRDM12_59335,0.005860995710254505,0.7519083504052085
RAET1G_353091,0.005843597547659073,0.7577519479528676
INSIG2_51141,0.005841343796592778,0.7635932917494603
CCDC9B_388115,0.005831263651252386,0.7694245554007128
LRRC75A_388341,0.0057794843741250145,0.7752040397748378
C22orf46_79640,0.005738607617240551,0.7809426473920783
ZNF773_374928,0.005721755686069716,0.786664403078148
TRIML2_205860,0.005630271644328997,0.7922946747224769
TRHDE_29953,0.005591814314186871,0.7978864890366638
TBPL2_387332,0.005532769949133232,0.803419258985797
SPINT1_6692,0.0055222756318499405,0.808941534617647
SDF2_6388,0.005498381205037433,0.8144399158226844
UNC119_9094,0.005446164856964625,0.819886080679649
PRKAA1_5562,0.005421262128722618,0.8253073428083716
ZNF471_57573,0.005376350803155103,0.8306836936115267
USP28_57646,0.0053418517978122,0.8360255454093389
ZNF419_79744,0.005309987898651394,0.8413355333079904
RNF220_55182,0.005294752199519539,0.84663028550751
CD209_30835,0.005223439624683272,0.8518537251321933
SLC35B1_10237,0.005175205854763679,0.857028930986957
CDK5R1_8851,0.005066925001774086,0.8620958559887311
ZNF542P_147947,0.005060444496568501,0.8671563004852996
SUCLA2_8803,0.0050291058772551165,0.8721854063625547
C12orf76_400073,0.00498842541104035,0.8771738317735951
CATSPER3_347732,0.004921718824280277,0.8820955505978754
NIBAN2_64855,0.00490262410008473,0.88699817469796
LYVE1_10894,0.004870006908193393,0.8918681816061534
RRP12_23223,0.004869976759723528,0.896738158365877
TRPM6_140803,0.004833192429244735,0.9015713507951217
VSNL1_7447,0.004824283381696757,0.9063956341768185
CEND1_51286,0.004798620675439897,0.9111942548522584
SNHG3_8420,0.004620553431921296,0.9158148082841796
ZNF544_27300,0.004497015885622624,0.9203118241698023
GID4_79018,0.004473542872748923,0.9247853670425512
MCTP1_79772,0.004369551708747942,0.9291549187512992
PHF12_57649,0.004357885770566348,0.9335128045218656
CDRT1_374286,0.004276398340130581,0.9377892028619962
NPFF_8620,0.00422165398038836,0.9420108568423845
CD28_940,0.004179237598959341,0.9461900944413438
NCSTN_23385,0.004170012831937037,0.9503601072732809
ZMAT1_84460,0.0041469790757532035,0.9545070863490341
HCRTR2_3062,0.00410316452719251,0.9586102508762266
C4BPB_725,0.003962895445659372,0.9625731463218861
ARHGEF28_64283,0.0039056194975455195,0.9664787658194316
SRSF5_6430,0.003884254232740378,0.970363020052172
CXorf58_254158,0.0038231782870723242,0.9741861983392444
GGN_199720,0.0038186970490936677,0.978004895388338
METTL9_51108,0.003799573521165996,0.981804468909504
CAP1_10487,0.0037678699695568975,0.9855723388790609
SEC1_653677,0.0037191183883919384,0.9892914572674528
ZNF876P_642280,0.0036811987366363254,0.9929726560040891
NR5A2_2494,0.003522625658224561,0.9964952816623137
OR2T33_391195,0.0035047183376867106,1.0000000000000004
