feature_name,importance,cumulative_importance
hsa-mir-542,0.08469607782085464,0.08469607782085464
hsa-mir-6734,0.07233949130144358,0.1570355691222982
hsa-mir-181c,0.043229013595289204,0.2002645827175874
hsa-mir-548f-1,0.043143326277715915,0.24340790899530332
hsa-mir-148a,0.0429485495285171,0.2863564585238204
hsa-mir-4423,0.036579351085287294,0.3229358096091077
hsa-mir-4725,0.02994622133842474,0.35288203094753245
hsa-mir-421,0.022520405988501527,0.375402436936034
hsa-mir-30c-1,0.022276940479019815,0.39767937741505377
hsa-mir-450b,0.01900207525443225,0.41668145266948603
hsa-mir-6754,0.01757325194460909,0.4342547046140951
hsa-mir-3913-1,0.015412583773953752,0.44966728838804887
hsa-mir-34a,0.01540454053481879,0.46507182892286764
hsa-mir-5010,0.015290633414666934,0.48036246233753455
hsa-mir-23b,0.014854717415374549,0.4952171797529091
hsa-mir-744,0.014355922877979925,0.509573102630889
hsa-mir-100,0.014230739753854402,0.5238038423847433
hsa-mir-27a,0.013644480291339054,0.5374483226760823
hsa-mir-6770-2,0.011854186034155906,0.5493025087102382
hsa-mir-1185-2,0.011732393733880336,0.5610349024441186
hsa-mir-4670,0.010994830124386379,0.572029732568505
hsa-mir-3918,0.010869374309464459,0.5828991068779694
hsa-mir-6813,0.010445305542847515,0.5933444124208169
hsa-mir-181b-1,0.010008881432049142,0.6033532938528661
hsa-mir-548at,0.009663021834504824,0.6130163156873709
hsa-mir-375,0.009269301440929452,0.6222856171283003
hsa-mir-1322,0.00898177904170847,0.6312673961700088
hsa-mir-5690,0.008843622493883608,0.6401110186638924
hsa-mir-3690-1,0.008668630896996992,0.6487796495608894
hsa-mir-3657,0.008328129291436852,0.6571077788523263
hsa-mir-6755,0.008325036719659722,0.665432815571986
hsa-mir-4536-1,0.008014406352590231,0.6734472219245762
hsa-mir-33a,0.007507162810177709,0.6809543847347539
hsa-mir-6741,0.006796278828416888,0.6877506635631708
hsa-mir-5683,0.0065484429038673055,0.6942991064670382
hsa-mir-522,0.006492323657863003,0.7007914301249012
hsa-mir-520f,0.006377608842738482,0.7071690389676397
hsa-mir-296,0.006112001529403531,0.7132810404970432
hsa-mir-1283-2,0.005975696838350798,0.719256737335394
hsa-mir-550a-1,0.005936064969321108,0.7251928023047151
hsa-mir-516b-2,0.005640391036065501,0.7308331933407806
hsa-mir-3681,0.0053789068430063515,0.7362121001837869
hsa-mir-584,0.005297432743247037,0.7415095329270339
hsa-mir-664b,0.005232200271639183,0.7467417331986731
hsa-mir-3158-2,0.005122398563842249,0.7518641317625153
hsa-mir-4671,0.0050860013398560675,0.7569501331023714
hsa-mir-6499,0.0049362441195590035,0.7618863772219303
hsa-mir-3620,0.004881975422259745,0.7667683526441901
hsa-mir-3183,0.004857606716152452,0.7716259593603425
hsa-mir-6501,0.004739797691327237,0.7763657570516698
hsa-mir-99a,0.004734001038781424,0.7810997580904512
hsa-mir-3165,0.0047278243974880505,0.7858275824879393
hsa-mir-548e,0.004727402039328644,0.7905549845272679
hsa-mir-1910,0.004682730038337376,0.7952377145656053
hsa-mir-203b,0.004559690758609475,0.7997974053242148
hsa-mir-3187,0.004523732507566485,0.8043211378317813
hsa-mir-5698,0.004499913579825762,0.808821051411607
hsa-mir-30b,0.004491881973244257,0.8133129333848512
hsa-mir-4678,0.004423588821608123,0.8177365222064593
hsa-mir-196a-2,0.004302559508075405,0.8220390817145348
hsa-mir-26a-1,0.004286195072479116,0.8263252767870138
hsa-mir-4660,0.004283938995187578,0.8306092157822014
hsa-mir-6796,0.00425219794639294,0.8348614137285943
hsa-mir-6087,0.0041460196063109024,0.8390074333349052
hsa-mir-6728,0.004084223124771421,0.8430916564596767
hsa-mir-6726,0.004077689482514673,0.8471693459421913
hsa-mir-26a-2,0.004065825634729859,0.8512351715769212
hsa-mir-573,0.004058315663127776,0.8552934872400489
hsa-mir-4659a,0.004056272472296063,0.859349759712345
hsa-mir-222,0.0040383757063588805,0.8633881354187039
hsa-mir-1283-1,0.0040381825676899736,0.8674263179863938
hsa-mir-338,0.003977322370261055,0.8714036403566549
hsa-mir-1287,0.003966332732004944,0.8753699730886598
hsa-mir-106a,0.003939586598377919,0.8793095596870377
hsa-mir-340,0.00393477037189678,0.8832443300589345
hsa-mir-200c,0.003928620262229052,0.8871729503211636
hsa-mir-5004,0.003879001024776335,0.89105195134594
hsa-mir-7-3,0.0038783657892059644,0.8949303171351459
hsa-mir-7976,0.003866052812586082,0.898796369947732
hsa-mir-3202-2,0.0038563741504703706,0.9026527440982024
hsa-mir-203a,0.0038440523910794684,0.9064967964892818
hsa-mir-3934,0.0038141668429223247,0.9103109633322042
hsa-mir-4435-2,0.0037985421432223136,0.9141095054754265
hsa-mir-3178,0.0037334594572986223,0.9178429649327251
hsa-mir-98,0.0037158445921103935,0.9215588095248355
hsa-mir-518a-1,0.003692251928732518,0.9252510614535681
hsa-mir-556,0.0036504566581114246,0.9289015181116795
hsa-mir-320d-1,0.003634670286007936,0.9325361883976875
hsa-mir-6715b,0.0035698011531202388,0.9361059895508077
hsa-mir-4717,0.003499011131453779,0.9396050006822615
hsa-mir-4802,0.0034545704014865373,0.943059571083748
hsa-mir-204,0.0034497866906247053,0.9465093577743727
hsa-mir-491,0.0034487210750187105,0.9499580788493914
hsa-mir-4739,0.003380895463702118,0.9533389743130936
hsa-mir-107,0.003379885525028015,0.9567188598381215
hsa-mir-5000,0.003379511050759574,0.9600983708888812
hsa-mir-3929,0.0033677622285156936,0.9634661331173968
hsa-mir-4431,0.003287663985462148,0.9667537971028589
hsa-mir-1288,0.0032685476597725236,0.9700223447626314
hsa-mir-520b,0.003258650181496257,0.9732809949441277
hsa-mir-5687,0.003258589855460609,0.9765395847995882
hsa-mir-6895,0.0031767001407476624,0.9797162849403359
hsa-mir-3162,0.0031376811930441464,0.98285396613338
hsa-mir-4504,0.0031201395880720243,0.985974105721452
hsa-mir-6842,0.0029144138703213612,0.9888885195917734
hsa-mir-4482,0.0028925115092582974,0.9917810311010317
hsa-mir-6739,0.002762063660802673,0.9945430947618343
hsa-mir-588,0.0027550701519544096,0.9972981649137888
hsa-mir-2116,0.0027018350862107873,0.9999999999999996
