feature_name,importance,cumulative_importance
hsa-mir-548e,0.11706598093376756,0.11706598093376756
hsa-mir-6715a,0.04007509904258941,0.15714107997635696
hsa-mir-548f-1,0.036641187874837874,0.19378226785119484
hsa-mir-7641-1,0.0310370770602823,0.22481934491147715
hsa-mir-589,0.02852033145321071,0.25333967636468785
hsa-mir-4670,0.023465437767732585,0.2768051141324204
hsa-mir-3149,0.02252702332692821,0.2993321374593486
hsa-mir-6836,0.019886945700724728,0.31921908316007336
hsa-mir-3127,0.018749054937886284,0.33796813809795967
hsa-mir-4660,0.017679319512574124,0.3556474576105338
hsa-mir-3922,0.01730233513820628,0.37294979274874007
hsa-mir-26a-1,0.017217432660774634,0.3901672254095147
hsa-mir-6850,0.016492987403481724,0.4066602128129964
hsa-mir-4746,0.015791335991779662,0.4224515488047761
hsa-mir-137,0.014672941718739795,0.4371244905235159
hsa-mir-193a,0.013971497201356885,0.45109598772487275
hsa-mir-330,0.013416463476831854,0.4645124512017046
hsa-mir-518b,0.012783941049858766,0.47729639225156334
hsa-mir-6887,0.012465851310605363,0.4897622435621687
hsa-mir-3187,0.009485627801048495,0.4992478713632172
hsa-mir-1251,0.009028314487224269,0.5082761858504414
hsa-mir-1343,0.008838816706866046,0.5171150025573075
hsa-mir-5690,0.008719584274146756,0.5258345868314542
hsa-mir-296,0.008690091747043872,0.5345246785784981
hsa-mir-4664,0.00866885292500701,0.543193531503505
hsa-mir-664b,0.008568462351166806,0.5517619938546718
hsa-mir-1304,0.008415303806301283,0.5601772976609731
hsa-mir-511,0.008395534721443615,0.5685728323824167
hsa-mir-7854,0.008319248122522452,0.5768920805049392
hsa-mir-4773-2,0.008174784140368313,0.5850668646453075
hsa-mir-3160-1,0.008109247151728893,0.5931761117970364
hsa-mir-599,0.008103617226974573,0.6012797290240111
hsa-mir-518e,0.0079705895638011,0.6092503185878122
hsa-mir-1262,0.007970531096387424,0.6172208496841997
hsa-mir-632,0.007903309221857842,0.6251241589060575
hsa-mir-4799,0.007890356024190229,0.6330145149302477
hsa-mir-20b,0.007853907167498533,0.6408684220977463
hsa-mir-29b-2,0.00785174366699226,0.6487201657647386
hsa-mir-1247,0.007792610566917936,0.6565127763316565
hsa-mir-581,0.007788683409708747,0.6643014597413652
hsa-mir-6516,0.007784239346469751,0.672085699087835
hsa-mir-206,0.0077551294078029905,0.679840828495638
hsa-mir-3614,0.007698541660178623,0.6875393701558166
hsa-mir-450a-1,0.007690746471826945,0.6952301166276436
hsa-mir-1271,0.007665522141403809,0.7028956387690474
hsa-mir-2467,0.007610289133495593,0.710505927902543
hsa-mir-6806,0.0076093540952971855,0.7181152819978401
hsa-mir-3152,0.007602942742757025,0.7257182247405972
hsa-mir-4785,0.007509452545726542,0.7332276772863238
hsa-mir-3163,0.007461824864536161,0.7406895021508599
hsa-mir-376b,0.007431449121557237,0.7481209512724172
hsa-mir-3661,0.007426451317744221,0.7555474025901614
hsa-mir-548v,0.007422268811898609,0.76296967140206
hsa-mir-3200,0.007408898678537803,0.7703785700805977
hsa-mir-516a-2,0.0073736968118503785,0.7777522668924481
hsa-mir-32,0.007276272722700532,0.7850285396151486
hsa-mir-3682,0.007266467989399117,0.7922950076045477
hsa-mir-381,0.007122561567245013,0.7994175691717927
hsa-mir-135b,0.00706987216947819,0.8064874413412709
hsa-mir-92a-2,0.007022785663823478,0.8135102270050945
hsa-mir-3143,0.006989305025637619,0.8204995320307321
hsa-mir-23a,0.006870465226331682,0.8273699972570638
hsa-mir-6729,0.006758100397542548,0.8341280976546064
hsa-mir-658,0.006727764461193058,0.8408558621157994
hsa-mir-524,0.0066581127508214735,0.847513974866621
hsa-mir-143,0.0066225514603272355,0.8541365263269481
hsa-mir-1294,0.006603164941299709,0.8607396912682479
hsa-mir-664a,0.006580248877906545,0.8673199401461544
hsa-mir-4446,0.006495427208571533,0.873815367354726
hsa-mir-622,0.00648941113845701,0.880304778493183
hsa-let-7c,0.006398140756062546,0.8867029192492456
hsa-mir-4758,0.0063713906140069375,0.8930743098632525
hsa-mir-4435-2,0.006324171806022853,0.8993984816692754
hsa-mir-218-1,0.006322186254621918,0.9057206679238973
hsa-mir-99a,0.006318411614957299,0.9120390795388545
hsa-mir-412,0.006250495089087951,0.9182895746279425
hsa-mir-4707,0.006162955824204602,0.924452530452147
hsa-mir-7111,0.006148973670318303,0.9306015041224653
hsa-mir-129-1,0.006106454625206398,0.9367079587476718
hsa-mir-548at,0.0060104172904705735,0.9427183760381423
hsa-mir-6740,0.005948221966455693,0.9486665980045981
hsa-mir-4632,0.005928003320822099,0.9545946013254202
hsa-mir-196a-1,0.005875893220488641,0.9604704945459088
hsa-mir-6857,0.005841700821864144,0.966312195367773
hsa-mir-6732,0.005802673320927057,0.9721148686887001
hsa-mir-106a,0.005785404155487358,0.9779002728441875
hsa-mir-219a-2,0.005772969256489187,0.9836732421006766
hsa-mir-576,0.005651424116393534,0.9893246662170702
hsa-mir-323a,0.005355041950784438,0.9946797081678546
hsa-mir-19b-1,0.0053202918321456644,1.0000000000000002
