feature_name,importance,cumulative_importance
CD274_29126,0.03809701760766453,0.03809701760766453
MRPS16_51021,0.024200166840452217,0.062297184448116744
ARHGEF19_128272,0.023203053348256914,0.08550023779637365
SPATA6_54558,0.02306731098790964,0.10856754878428329
RBM17_84991,0.01834766882368659,0.12691521760796987
MTAP_4507,0.017196242119798758,0.14411145972776862
ATP5MD_84833,0.014572674752287455,0.15868413448005608
RASGEF1B_153020,0.014338023080655038,0.17302215756071113
RANBP17_64901,0.013957249346219811,0.18697940690693093
ZBTB8B_728116,0.013552749687772026,0.20053215659470297
FRA10AC1_118924,0.01283933125482564,0.2133714878495286
F7_2155,0.012022254587933687,0.2253937424374623
PER3P1_168741,0.011577620023520028,0.23697136246098233
SDR39U1_56948,0.010768246403650011,0.24773960886463234
SLITRK5_26050,0.010347917898781816,0.2580875267634142
FBXO39_162517,0.009550687600346115,0.2676382143637603
ARL9_132946,0.009313407700320131,0.2769516220640804
ZNF695_57116,0.009313374848906911,0.28626499691298735
PCP4_5121,0.009248796484622944,0.2955137933976103
ADAMTSL1_92949,0.009124847692761253,0.30463864109037153
ZNF404_342908,0.009119473961892027,0.3137581150522636
NKAPP1_158801,0.00826032701889725,0.3220184420711608
GPR1_2825,0.008111281809212691,0.3301297238803735
CLDN2_9075,0.00787318927219433,0.3380029131525678
IMMP2L_83943,0.007820109891107138,0.34582302304367496
CYP27C1_339761,0.007648160163869186,0.35347118320754417
KLHDC3_116138,0.007634445994890134,0.36110562920243433
FBXW4_6468,0.007580789336068843,0.36868641853850315
SERPING1_710,0.007540103040101668,0.3762265215786048
PTPN1_5770,0.007247089732712957,0.38347361131131774
STK19_8859,0.007132135409429841,0.3906057467207476
TDH_157739,0.006943436302858025,0.39754918302360565
SIM2_6493,0.006800963096246393,0.40435014611985204
DES_1674,0.006631950010214193,0.41098209613006625
RHBDF1_64285,0.00659471168199466,0.4175768078120609
CXCL12_6387,0.006403324223006219,0.4239801320350671
MSANTD4_84437,0.006039462713095173,0.4300195947481623
MIDEAS_91748,0.005703136864608238,0.43572273161277053
MIOS_54468,0.005700649504057832,0.4414233811168284
NLRC3_197358,0.005588822176220464,0.44701220329304886
JADE2_23338,0.005526160438323263,0.45253836373137213
ANKRD16_54522,0.005398570722739293,0.45793693445411143
TRMT2B_79979,0.005393575523487556,0.463330509977599
NPPA_4878,0.005291717174463586,0.4686222271520626
TMEM165_55858,0.005288950516859002,0.4739111776689216
XRN2_22803,0.005109947441722244,0.4790211251106438
CCDC174_51244,0.005082332375401608,0.48410345748604544
BACH2_60468,0.005003618459727152,0.4891070759457726
STK16_8576,0.004966737757837916,0.4940738137036105
CDC20B_166979,0.004921192123644952,0.4989950058272554
TTF2_8458,0.00484448973384561,0.5038394955611011
NFE2L3_9603,0.004678188712538877,0.50851768427364
RPL22_6146,0.0046636852969382785,0.5131813695705782
COPB1_1315,0.0046201859392159825,0.5178015555097942
ATP13A3_79572,0.00459369460816939,0.5223952501179636
TTC39B_158219,0.00456666950118348,0.5269619196191471
SHOX_6473,0.004514547001318021,0.5314764666204651
ZNF530_348327,0.004275599517756298,0.5357520661382214
E2F8_79733,0.00423999136948288,0.5399920575077042
LOC100132707_100132707,0.004239237331686843,0.544231294839391
ATG2A_23130,0.004146094416842712,0.5483773892562337
EIF2AK4_440275,0.004140475805640877,0.5525178650618746
MIGA2_84895,0.00413351409373835,0.5566513791556129
PRSS33_260429,0.004111786265781555,0.5607631654213945
CEP112_201134,0.004060017473524351,0.5648231828949188
DGCR6L_85359,0.003991465174011903,0.5688146480689308
TCTEX1D4_343521,0.003954556360284829,0.5727692044292156
WBP1_23559,0.003927485756950699,0.5766966901861663
IGFBP2_3485,0.0038811250924499258,0.5805778152786163
LOC100125556_100125556,0.003837654197860329,0.5844154694764766
HMGB1_3146,0.003828377367410948,0.5882438468438875
EVC_2121,0.0038106656066685795,0.5920545124505561
LOC283314_283314,0.003763815576398074,0.5958183280269541
IRAK2_3656,0.0036988148812762745,0.5995171429082304
OAS3_4940,0.0036622719975185824,0.603179414905749
AQP5_362,0.00365584125144927,0.6068352561571982
SCYL2_55681,0.0036550474519262115,0.6104903036091245
GMPS_8833,0.0035785730707224585,0.614068876679847
CES1_1066,0.003549698135697804,0.6176185748155448
ZNF511_118472,0.003540155744651119,0.621158730560196
MRPL43_84545,0.0035328198050716677,0.6246915503652677
MTSS1_9788,0.0034688418635645344,0.6281603922288322
ACAP1_9744,0.0034658558855580933,0.6316262481143904
DNAJC25_548645,0.0034632947452791184,0.6350895428596695
C2CD3_26005,0.0034199846539548964,0.6385095275136243
PGAP3_93210,0.0034061854847165884,0.6419157129983409
FBXO31_79791,0.0033986200165617548,0.6453143330149027
GEMIN5_25929,0.003378590384707888,0.6486929233996106
LOC645752_645752,0.0033715772549742814,0.6520645006545849
PTGR2_145482,0.003335547690114658,0.6554000483446996
FCRL1_115350,0.0033109999199479566,0.6587110482646475
SOCS3_9021,0.003301160913298503,0.662012209177946
HCFC1R1_54985,0.0032549588493892907,0.6652671680273353
GPR82_27197,0.00325019605417825,0.6685173640815135
LOC646982_646982,0.0032017510216111973,0.6717191151031248
CCDC102A_92922,0.0031760494243563385,0.6748951645274811
FAM171A1_221061,0.003158960640047396,0.6780541251675285
CRB1_23418,0.003112843100210138,0.6811669682677386
SEC61A2_55176,0.0031100639538162336,0.6842770322215548
B3GNTL1_146712,0.003091657865115188,0.68736869008667
PPP3R2_5535,0.0030912277315914834,0.6904599178182614
MIR4697HG_283174,0.0030609164252516563,0.6935208342435131
EEF1B2_1933,0.0030546835249275024,0.6965755177684406
SAMD9_54809,0.0030422453162495824,0.6996177630846903
CWF19L2_143884,0.0030354034093898366,0.70265316649408
ZDHHC13_54503,0.003027896053477586,0.7056810625475577
TRIM6_117854,0.0030168862726100538,0.7086979488201678
TMEM127_55654,0.0029923304535504165,0.7116902792737182
MBTPS2_51360,0.0029732521546749734,0.7146635314283931
C8orf44_56260,0.00295411687650766,0.7176176483049008
FMO5_2330,0.0029400199635458463,0.7205576682684467
PLAA_9373,0.002932058748324728,0.7234897270167714
RAD18_56852,0.0029174870638763485,0.7264072140806478
URB2_9816,0.0029127878859249324,0.7293200019665728
NKX3-2_579,0.002885479880981708,0.7322054818475545
TXNDC5_81567,0.0028790253214376195,0.7350845071689921
COL28A1_340267,0.002878572914283265,0.7379630800832754
GALNT5_11227,0.00285607091546604,0.7408191509987414
HELZ2_85441,0.0028497190051246374,0.7436688700038661
COL4A4_1286,0.00284621095193912,0.7465150809558052
ABCA17P_650655,0.0028440788040308782,0.7493591597598361
KIRREL2_84063,0.0028378229942912754,0.7521969827541274
LOC388946_388946,0.0028189607523270753,0.7550159435064545
ZNFX1_57169,0.0027768762895545554,0.7577928197960091
EPB41L2_2037,0.0027733947695542404,0.7605662145655634
CWC22_57703,0.0027502431525032512,0.7633164577180667
