feature_name,importance,cumulative_importance
hsa-mir-19b-2,0.003025917348136331,0.9107637921864831
hsa-mir-874,0.002948504047297446,0.9137122962337805
hsa-mir-486,0.002913986649145463,0.9166262828829259
hsa-mir-7704,0.002900150086513607,0.9195264329694395
hsa-mir-4431,0.002884353869977345,0.9224107868394168
hsa-mir-449a,0.0028566665655036187,0.9252674534049204
hsa-mir-153-2,0.0028447179756429433,0.9281121713805633
hsa-mir-20b,0.0028431371909456134,0.930955308571509
hsa-mir-3152,0.0028378726487686017,0.9337931812202775
hsa-mir-200a,0.002755859240359376,0.9365490404606369
hsa-mir-383,0.0027547898655922664,0.9393038303262292
hsa-let-7f-1,0.002725280862620668,0.9420291111888499
hsa-mir-375,0.0026848964030192685,0.9447140075918692
hsa-mir-3192,0.0026495648191216486,0.9473635724109908
hsa-mir-4452,0.0026347590287496255,0.9499983314397404
hsa-mir-3191,0.0025702420326272984,0.9525685734723678
hsa-mir-6779,0.0025153813563268345,0.9550839548286946
hsa-mir-4422,0.00250269261387563,0.9575866474425702
hsa-mir-503,0.0024469487398011695,0.9600335961823714
hsa-mir-548f-4,0.0023985128147488433,0.9624321089971202
hsa-mir-34a,0.002369894927505424,0.9648020039246256
hsa-mir-6783,0.002367102654948898,0.9671691065795744
hsa-mir-222,0.002354366996153435,0.9695234735757279
hsa-mir-4738,0.0023538556580674193,0.9718773292337953
hsa-mir-3677,0.0023409998362088507,0.9742183290700042
hsa-mir-4461,0.0022485735832805903,0.9764669026532847
hsa-mir-509-2,0.0022427452566653864,0.9787096479099501
hsa-mir-1306,0.0022312112557971195,0.9809408591657472
hsa-mir-5706,0.0021871985196439425,0.9831280576853912
hsa-mir-6501,0.0021733268686945795,0.9853013845540858
hsa-mir-767,0.0020102098139358924,0.9873115943680216
hsa-mir-5092,0.0019845271267204547,0.9892961214947421
hsa-mir-933,0.0019267753123757472,0.9912228968071178
hsa-mir-4747,0.0019141763064072965,0.9931370731135252
hsa-mir-4764,0.0018361765133131922,0.9949732496268383
hsa-mir-149,0.0017670916152061132,0.9967403412420445
hsa-mir-4793,0.0016675464583017954,0.9984078877003463
hsa-mir-4647,0.0015921122996531872,0.9999999999999994
